iSub,condition,feature1_name,feature2_name,feature3_name,feature4_name,iSession,iBlock,iTrial,feature1,feature2,feature3,feature4,probCat1,probCat2,choice,rating,feedback,ambiguous,choRT,text,oral_center,oral_A,oral_b
401,1,green,yellow,pink,blue,2,1,1,0.668739890533626,0.836858405147023,0.619756388397648,0.621147413135336,0.145,0.855,1,3,0,0,2.633,黄色较长，粉色、绿色、蓝色均差不多处于中等的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,2,0.643652812049545,0.0061956929419335,0.021178758900878,0.930364547800941,0.303,0.697,2,6,1,0,1.811,蓝色最长，达到最长的长度。绿色中等较长，黄色和粉色都是最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,3,0.30704396309159,0.32302387500054,0.56885029451444,0.239511769675746,0.901,0.099,1,2,1,0,7.297,粉色大约是中等的长度，黄色是属于中等略短的长度，粉色和绿色要比黄色再短一些，应该是比最短要略长一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,4,0.259396059161693,0.423938113802859,0.236158190019979,0.353532926448869,0.937,0.063,1,3,1,0,6.566,黄色、蓝色大约是中等的长度，粉色、绿色属于中等偏短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,5,0.560282282040816,0.743196816948522,0.550984605416076,0.286488902671807,0.326,0.674,1,1,0,0,6.947,黄色中等偏长，粉绿、蓝大约均为中等长度，蓝的可能略短一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,6,0.279101862202974,0.780511304376005,0.676280147798033,0.224467378140566,0.887,0.113,1,6,1,0,1.272,黄色粉色比较长，蓝色绿色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,7,0.0624022781974721,0.972055679876438,0.384005156180461,0.535302214130336,0.961,0.039,1,4,1,0,4.267,黄色极长，粉色、蓝色大约是中等长度，绿色比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,8,0.368781750397207,0.681470479602674,0.464656648491846,0.386738180986358,0.871,0.129,2,2,0,0,3.65,黄色中等略长，粉、绿、蓝长度接近，均约为中等长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,9,0.209762005619064,0.486243430990054,0.432240567895658,0.306481344796141,0.976,0.024,1,6,1,0,1.247,黄色中等长度，粉色、蓝色略短于黄色，绿色比很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,10,0.42623917715209,0.600589097519857,0.874976781347797,0.840077110185904,0.654,0.346,2,6,0,0,5.251,粉蓝约为很长的长度，黄色约为中等长度，绿色中等略短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,11,0.810202524534059,0.413610662851678,0.130113630315302,0.21154987591149,0.072,0.928,2,5,1,0,6.764,绿色接近最长。黄色，中等，粉蓝比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,12,0.28663432249509,0.893502535412372,0.74222419018415,0.0584169820062348,0.816,0.184,1,6,0,0,1.798,黄粉非常长，绿蓝非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,13,0.762698578286559,0.0510826280312266,0.765678719713664,0.374126232599594,0.114,0.886,2,2,1,0,11.934,粉绿中等偏长，蓝色中等长度，黄色是最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,14,0.691684155553688,0.628781682491974,0.0891465757600416,0.644075902056584,0.147,0.853,2,4,1,0,6.705,黄、绿、蓝均为中等偏长，粉色是最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,15,0.81354718598196,0.79494350416648,0.118342399288684,0.709410750900008,0.082,0.918,2,6,1,0,2.129,黄蓝接近最长，绿色中等偏长，粉色最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,16,0.0249281993510481,0.64593061588803,0.919448450958672,0.605508519551352,0.97,0.03,1,3,1,0,2.247,粉色接近最长，黄色、蓝色的中等偏长，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,17,0.968263456341289,0.380147732238236,0.362810077710802,0.440175317543561,0.011,0.989,2,2,1,0,4.699,黄、粉、蓝中等长度，绿色接近最长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,18,0.952851050517827,0.274575705210488,0.805975520964669,0.489451272401735,0.025,0.975,2,4,1,0,2.163,粉绿接近最长，黄蓝是中等长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,19,0.869635552548436,0.103615334989103,0.630869382751411,0.814901811866238,0.06,0.94,2,5,1,0,2.956,蓝、绿、粉均在中等长度以上，黄色最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,20,0.323908119054758,0.808682618317059,0.172264650143004,0.87765434683234,0.792,0.208,2,2,0,0,17.327,黄蓝都是比较接近最长，粉绿，都是中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,21,0.477438427290045,0.230609183227702,0.794288090028266,0.768196656812969,0.552,0.448,2,2,0,1,5.7,蓝粉接近最长，黄绿中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,22,0.67906787044112,0.372511307756068,0.937443090595211,0.316588030033855,0.174,0.826,1,2,0,0,9.732,粉色接近最长，绿色中等长度，黄蓝中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,23,0.845018624257309,0.129303361221462,0.0057837637680168,0.738038494401572,0.099,0.901,2,6,1,0,1.569,绿蓝接近最长，黄粉接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,24,0.142382821671199,0.208958949576152,0.940294759629974,0.177277623516879,0.916,0.084,1,4,1,0,3.052,粉色接近最长，黄色中等偏短，蓝绿色最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,25,0.917758070721783,0.0799866994312071,0.817065560866683,0.341593272889975,0.052,0.948,2,3,0,0,5.846,粉绿撅接近最长，黄蓝撅接中等偏短，黄色更短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,26,0.386918585995299,0.235537707485924,0.986565499762316,0.756837181024675,0.7,0.3,2,3,0,0,11.822,粉色接近最长，蓝色较短，一切也是很中等偏长的，黄绿是接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,27,0.194311864128014,0.916937697174903,0.0418352243268282,0.547566845864276,0.891,0.109,1,1,1,0,12.545,黄色金就是最长，蓝色略短于黄色，粉绿都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,28,0.357144212450077,0.725136566458911,0.54286123021611,0.407241881334494,0.875,0.125,1,6,1,0,5.685,黄色中等偏长，粉色中等长度，蓝绿中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,29,0.401993008248233,0.459714296665167,0.88734819137648,0.788649259853036,0.708,0.292,1,3,0,0,4.786,粉蓝中等偏长，黄绿中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,30,0.620520006274487,0.48079458737142,0.0593321128693744,0.427682093460795,0.24,0.76,1,3,0,0,3.412,黄、蓝、绿均中等长度，粉色接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,31,0.341348850248375,0.185617861922869,0.65284712242505,0.952549790161551,0.775,0.225,2,3,1,0,5.354,蓝色最长长度，粉色略短于蓝色，黄色是最短长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,32,0.937123684376063,0.989255454944441,0.853929370728145,0.689420865308097,0.061,0.939,2,4,1,0,1.621,粉蓝、黄、绿均在中等长度以上，其中黄色接近于最长长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,33,0.707092192713981,0.260434194282408,0.301301085271835,0.639302465702449,0.094,0.906,2,6,1,0,1.691,绿蓝均为中等长度，粉黄是中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,34,0.742794995875313,0.872518799746066,0.514774264637348,0.150191564965554,0.12,0.88,1,3,0,0,7.446,黄色中等偏长，粉绿约为中等长度，蓝色中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,35,0.983350805159555,0.348683820337508,0.203313648692671,0.525537565942249,0.018,0.982,2,6,1,0,5.265,绿色中等偏长，蓝色中等长度，黄粉都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,36,0.418007057918101,0.553489679620655,0.0958129387561831,0.038087602010185,0.649,0.351,1,6,1,0,2.401,黄色是中等长度，绿色中等偏短，粉蓝都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,37,0.898190803048781,0.528902817360554,0.517346442971794,0.11154252277202,0.033,0.967,2,4,1,0,6.127,黄粉中等长度，绿色中等偏长，蓝色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,38,0.239052853932657,0.0191571686448555,0.146597543295273,0.898981566567866,0.836,0.164,2,2,0,0,7.117,蓝色最长，黄粉绿均最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,39,0.0805524007945903,0.623413653804549,0.395669843764251,0.0080179295369173,0.953,0.047,1,6,1,0,1.525,黄粉均约为中等长度，绿蓝都非常地短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,40,0.157456258982344,0.854803931898178,0.0673032020874048,0.167620107319098,0.903,0.097,1,6,1,0,1.185,黄色接近最长，粉绿、蓝都非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,41,0.999832856503522,0.875101210587869,0.26514364496306,0.135979089051282,0.04,0.96,2,2,1,0,5.639,黄绿都是最长，粉蓝接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,42,0.890011137226979,0.709801854936178,0.981227688092745,0.06998720123204,0.083,0.917,2,4,0,0,3.309,黄、粉、绿均在中等以上，其中粉、绿应大约为最长，蓝色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,43,0.0126067272752413,0.450701409604759,0.337858155466105,0.989802622819999,0.965,0.035,1,3,1,0,3.811,黄粉约为中等长度，蓝色达到最长的长度，绿色是最短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,44,0.521830080791434,0.312290088833186,0.448339759742454,0.512257267593238,0.415,0.585,1,4,0,1,2.036,黄粉蓝绿均在中等偏短的样子。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,45,0.570354575980928,0.93976202502669,0.168549292153288,0.468703534443264,0.359,0.641,2,2,1,0,14.532,黄色达到最长，蓝绿是中等长度，粉色中等偏短，接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,46,0.779983393261128,0.163723746857993,0.192450636474012,0.908197687992673,0.122,0.878,2,6,1,0,1.296,蓝绿中等以上的长度，黄粉都非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,47,0.497346147418283,0.39868137454917,0.270527466613889,0.475457130872689,0.509,0.491,1,3,1,1,1.955,黄、粉、蓝、绿均在中等以下左右。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,48,0.173685472268366,0.92446626312695,0.607366786268091,0.405504010432353,0.94,0.06,1,6,1,0,1.038,黄色接近最长，粉色就等于黄色，蓝色、绿色均在中等以下的偏短的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,49,0.836608755038064,0.966694571522108,0.410452887821445,0.256178321784329,0.074,0.926,2,4,1,0,2.425,黄色长度最长，绿色略短于黄色，粉色略短于绿色，蓝色也在中等左右的长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,50,0.449072571735775,0.750444828251023,0.961307437027267,0.80000512890984,0.596,0.404,2,6,0,1,1.101,粉色、蓝色接近最长，黄色略短一些，绿色大约中等。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,51,0.584234554119475,0.819849852691455,0.470633027814994,0.975111936067703,0.339,0.661,2,3,0,0,13.849,蓝色达到最长，黄、粉、绿约为中等。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,52,0.0759298374219496,0.293273775727289,0.323313975433562,0.0991846349639907,0.959,0.041,1,6,1,0,1.245,黄色、粉色中等偏短，绿色、蓝色最短长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,53,0.604232805300761,0.329989669835607,0.669059009025313,0.577072017598207,0.192,0.808,2,4,1,0,2.894,黄、粉、蓝、绿均约中等长度，黄色略短一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,54,0.514294993201579,0.539633879949845,0.898002304348921,0.856937196854383,0.47,0.53,2,4,0,1,3.673,粉蓝均中等偏长，黄绿中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,55,0.629562897088157,0.593714403613049,0.76448394072803,0.674008258970013,0.18,0.82,2,3,1,0,18.504,黄粉蓝绿应该中等左右。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,56,0.791079519635929,0.0407714702750458,0.830543171363348,0.580792176396642,0.105,0.895,2,3,1,0,6.958,粉色达到最长，蓝绿比较接近，都是中等偏长，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,57,0.135261711160438,0.510377752907119,0.715767444151927,0.665468669069248,0.977,0.023,1,4,1,0,3.463,粉黄蓝均中等偏长一些，绿色达到最短长度。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,58,0.229545344042447,0.153135137070958,0.352960186943429,0.0920040034911088,0.886,0.114,1,3,1,0,2.591,粉色和黄色中等偏短，绿色蓝色接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,59,0.542212941628493,0.192261280898084,0.58085796043185,0.275672279255117,0.388,0.612,2,1,1,0,17.168,粉色中等长度，绿的绿色略短于粉色，蓝色略短于绿色，黄色几乎最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,60,0.453902752766749,0.669915895652157,0.486518721193796,0.196691392876777,0.631,0.369,1,6,0,0,1.82,黄色中等偏长，粉色中等长度，蓝绿均在中等以下。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,61,0.0941512212415554,0.572357267052652,0.689956850005311,0.730484137489748,0.978,0.022,1,4,1,0,9.668,黄色、粉色均为中等偏长的样子，蓝色比黄色、粉色长一些，绿色达到最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,62,0.0372929860159306,0.69933376626493,0.225710505523603,0.0240299729008238,0.952,0.048,1,6,1,0,1.453,黄色中等，长度偏长一些，粉绿、蓝最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,63,0.124765848896703,0.118893002308336,0.291494066481874,0.868764098506482,0.932,0.068,2,2,0,0,4.481,蓝色达到最长，黄、粉、绿均接近于最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,1,64,0.723112918727358,0.0773934284919388,0.71958747290346,0.961647300082546,0.181,0.819,2,6,1,0,2.763,蓝色的刀最长，粉绿略短于蓝色，黄色还是最短的。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,65,0.216311158181047,0.416654005693101,0.053602231876744,0.970285397354559,0.869,0.131,2,4,0,0,10.514,蓝色最长，粉色最短，黄色略长于粉色，绿色也是最短，绿色与黄色差不多。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,66,0.461675638837662,0.16596214667954,0.132328713848798,0.374491595270014,0.583,0.417,2,1,0,1,18.802,蓝绿约为中等长度，黄粉，都短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,67,0.0661772084457631,0.996427327255058,0.675656172546042,0.0139136409585791,0.925,0.075,1,6,1,0,1.66,黄粉达到最长，蓝绿是最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,68,0.818774955374998,0.175007714389181,0.477362970458626,0.607340825647061,0.041,0.959,2,5,1,0,1.554,蓝绿都很非常接近于极限长度，粉色最短一些，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,69,0.769724916567574,0.553290794366908,0.998623533653993,0.182468042294895,0.124,0.876,1,2,0,0,11.839,粉色达到最长，黄绿约为中等长度，蓝色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,70,0.398424727304472,0.431245366618416,0.741379769703371,0.807450741104266,0.744,0.256,2,4,0,0,17.31,粉蓝中的偏长，黄绿中的偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,71,0.702809693591287,0.810935149170552,0.318906350320923,0.279533403463841,0.125,0.875,2,2,1,0,21.077,黄色中等偏长，绿色与黄色差不多，粉蓝都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,72,0.332151828414534,0.202493498853467,0.878399319615694,0.771492631108552,0.793,0.207,1,5,1,0,3.787,粉蓝接近极限长度，黄绿都比最短要略长一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,73,0.930774729967722,0.94897209740666,0.19457722199179,0.318056611663276,0.053,0.947,2,6,1,0,1.99,黄绿接近最长，粉蓝接近最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,74,0.709171279246674,0.5078806633787,0.462927867862711,0.212959218422202,0.076,0.924,1,2,0,0,6.815,黄色中等偏短，蓝色最短，黄色中等偏短，蓝色最短，绿色中等偏长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,75,0.867123798845037,0.463444754900977,0.529016929489245,0.497867758025548,0.007,0.993,2,6,1,0,1.773,黄、粉、蓝约为中等长度，绿色略长一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,76,0.305784612373368,0.288650943214681,0.831367163684447,0.13259737288337,0.828,0.172,1,3,1,0,2.182,粉色接近最长，黄、绿、蓝约为比最短要略长一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,2,2,77,0.527687405121559,0.67575411552321,0.222971413706582,0.817273006592178,0.434,0.566,2,5,1,1,13.103,蓝色达到最长，黄绿中等长度，粉色极短。,"[None, None, None, None]",[],[]
